participant_id,source_file,survey_term,source_row,hotdog_is_sandwich
fall-2025-0189,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,189,No
fall-2025-0190,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,190,No
fall-2025-0191,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,191,No
fall-2025-0192,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,192,No
fall-2025-0193,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,193,No
fall-2025-0194,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,194,No
fall-2025-0195,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,195,No
fall-2025-0196,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,196,Yes
fall-2025-0197,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,197,No
fall-2025-0198,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,198,No
fall-2025-0199,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,199,No
fall-2025-0200,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,200,No
fall-2025-0201,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,201,No
fall-2025-0202,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,202,Yes
fall-2025-0203,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,203,No
fall-2025-0204,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,204,No
fall-2025-0205,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,205,Yes
fall-2025-0206,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,206,Yes
fall-2025-0207,Is hotdog a sandwich_ (Responses).xlsx,Fall 2025,207,Yes
fall-2026-0001,hotdog_data_parkhurst(1).xlsx,Fall 2026,1,No
fall-2026-0002,hotdog_data_parkhurst(1).xlsx,Fall 2026,2,No
fall-2026-0003,hotdog_data_parkhurst(1).xlsx,Fall 2026,3,No
fall-2026-0004,hotdog_data_parkhurst(1).xlsx,Fall 2026,4,No
fall-2026-0005,hotdog_data_parkhurst(1).xlsx,Fall 2026,5,No
fall-2026-0006,hotdog_data_parkhurst(1).xlsx,Fall 2026,6,No
fall-2026-0007,hotdog_data_parkhurst(1).xlsx,Fall 2026,7,No
fall-2026-0008,hotdog_data_parkhurst(1).xlsx,Fall 2026,8,No
fall-2026-0009,hotdog_data_parkhurst(1).xlsx,Fall 2026,9,No
fall-2026-0010,hotdog_data_parkhurst(1).xlsx,Fall 2026,10,No
fall-2026-0011,hotdog_data_parkhurst(1).xlsx,Fall 2026,11,Yes
fall-2026-0012,hotdog_data_parkhurst(1).xlsx,Fall 2026,12,No
fall-2026-0013,hotdog_data_parkhurst(1).xlsx,Fall 2026,13,No
fall-2026-0014,hotdog_data_parkhurst(1).xlsx,Fall 2026,14,Yes
fall-2026-0015,hotdog_data_parkhurst(1).xlsx,Fall 2026,15,Yes
fall-2026-0016,hotdog_data_parkhurst(1).xlsx,Fall 2026,16,No
fall-2026-0017,hotdog_data_parkhurst(1).xlsx,Fall 2026,17,No
fall-2026-0018,hotdog_data_parkhurst(1).xlsx,Fall 2026,18,No
fall-2026-0019,hotdog_data_parkhurst(1).xlsx,Fall 2026,19,No
fall-2026-0020,hotdog_data_parkhurst(1).xlsx,Fall 2026,20,No
fall-2026-0021,hotdog_data_parkhurst(1).xlsx,Fall 2026,21,No
fall-2026-0022,hotdog_data_parkhurst(1).xlsx,Fall 2026,22,No
fall-2026-0023,hotdog_data_parkhurst(1).xlsx,Fall 2026,23,No
fall-2026-0024,hotdog_data_parkhurst(1).xlsx,Fall 2026,24,No
fall-2026-0025,hotdog_data_parkhurst(1).xlsx,Fall 2026,25,No
fall-2026-0026,hotdog_data_parkhurst(1).xlsx,Fall 2026,26,No
fall-2026-0027,hotdog_data_parkhurst(1).xlsx,Fall 2026,27,No
fall-2026-0028,hotdog_data_parkhurst(1).xlsx,Fall 2026,28,Yes
fall-2026-0029,hotdog_data_parkhurst(1).xlsx,Fall 2026,29,No
fall-2026-0030,hotdog_data_parkhurst(1).xlsx,Fall 2026,30,Yes
fall-2026-0031,hotdog_data_parkhurst(1).xlsx,Fall 2026,31,No
fall-2026-0032,hotdog_data_parkhurst(1).xlsx,Fall 2026,32,No
fall-2026-0033,hotdog_data_parkhurst(1).xlsx,Fall 2026,33,Yes
fall-2026-0034,hotdog_data_parkhurst(1).xlsx,Fall 2026,34,Yes
fall-2026-0035,hotdog_data_parkhurst(1).xlsx,Fall 2026,35,No
fall-2026-0036,hotdog_data_parkhurst(1).xlsx,Fall 2026,36,No
fall-2026-0037,hotdog_data_parkhurst(1).xlsx,Fall 2026,37,No
fall-2026-0038,hotdog_data_parkhurst(1).xlsx,Fall 2026,38,Yes
fall-2026-0039,hotdog_data_parkhurst(1).xlsx,Fall 2026,39,No
fall-2026-0040,hotdog_data_parkhurst(1).xlsx,Fall 2026,40,Yes
fall-2026-0041,hotdog_data_parkhurst(1).xlsx,Fall 2026,41,Yes
fall-2026-0042,hotdog_data_parkhurst(1).xlsx,Fall 2026,42,No
fall-2026-0043,hotdog_data_parkhurst(1).xlsx,Fall 2026,43,No
fall-2026-0044,hotdog_data_parkhurst(1).xlsx,Fall 2026,44,Yes
fall-2026-0045,hotdog_data_parkhurst(1).xlsx,Fall 2026,45,No
fall-2026-0046,hotdog_data_parkhurst(1).xlsx,Fall 2026,46,Yes
fall-2026-0047,hotdog_data_parkhurst(1).xlsx,Fall 2026,47,No
fall-2026-0048,hotdog_data_parkhurst(1).xlsx,Fall 2026,48,No
fall-2026-0049,hotdog_data_parkhurst(1).xlsx,Fall 2026,49,Yes
fall-2026-0050,hotdog_data_parkhurst(1).xlsx,Fall 2026,50,No
fall-2026-0051,hotdog_data_parkhurst(1).xlsx,Fall 2026,51,No
fall-2026-0052,hotdog_data_parkhurst(1).xlsx,Fall 2026,52,No
fall-2026-0053,hotdog_data_parkhurst(1).xlsx,Fall 2026,53,Yes
fall-2026-0054,hotdog_data_parkhurst(1).xlsx,Fall 2026,54,Yes
fall-2026-0055,hotdog_data_parkhurst(1).xlsx,Fall 2026,55,No
fall-2026-0056,hotdog_data_parkhurst(1).xlsx,Fall 2026,56,Yes
fall-2026-0057,hotdog_data_parkhurst(1).xlsx,Fall 2026,57,No
fall-2026-0058,hotdog_data_parkhurst(1).xlsx,Fall 2026,58,Yes
fall-2026-0059,hotdog_data_parkhurst(1).xlsx,Fall 2026,59,No
fall-2026-0060,hotdog_data_parkhurst(1).xlsx,Fall 2026,60,No
fall-2026-0061,hotdog_data_parkhurst(1).xlsx,Fall 2026,61,No
fall-2026-0062,hotdog_data_parkhurst(1).xlsx,Fall 2026,62,No
fall-2026-0063,hotdog_data_parkhurst(1).xlsx,Fall 2026,63,No
fall-2026-0064,hotdog_data_parkhurst(1).xlsx,Fall 2026,64,No
fall-2026-0065,hotdog_data_parkhurst(1).xlsx,Fall 2026,65,No
fall-2026-0066,hotdog_data_parkhurst(1).xlsx,Fall 2026,66,No
fall-2026-0067,hotdog_data_parkhurst(1).xlsx,Fall 2026,67,No
fall-2026-0068,hotdog_data_parkhurst(1).xlsx,Fall 2026,68,No
fall-2026-0069,hotdog_data_parkhurst(1).xlsx,Fall 2026,69,Yes
fall-2026-0070,hotdog_data_parkhurst(1).xlsx,Fall 2026,70,Yes
fall-2026-0071,hotdog_data_parkhurst(1).xlsx,Fall 2026,71,No
fall-2026-0072,hotdog_data_parkhurst(1).xlsx,Fall 2026,72,No
fall-2026-0073,hotdog_data_parkhurst(1).xlsx,Fall 2026,73,No
fall-2026-0074,hotdog_data_parkhurst(1).xlsx,Fall 2026,74,Yes
fall-2026-0075,hotdog_data_parkhurst(1).xlsx,Fall 2026,75,No
fall-2026-0076,hotdog_data_parkhurst(1).xlsx,Fall 2026,76,Yes
fall-2026-0077,hotdog_data_parkhurst(1).xlsx,Fall 2026,77,No
fall-2026-0078,hotdog_data_parkhurst(1).xlsx,Fall 2026,78,Yes
fall-2026-0079,hotdog_data_parkhurst(1).xlsx,Fall 2026,79,No
fall-2026-0080,hotdog_data_parkhurst(1).xlsx,Fall 2026,80,No
fall-2026-0081,hotdog_data_parkhurst(1).xlsx,Fall 2026,81,No
fall-2026-0082,hotdog_data_parkhurst(1).xlsx,Fall 2026,82,No
fall-2026-0083,hotdog_data_parkhurst(1).xlsx,Fall 2026,83,Yes
fall-2026-0084,hotdog_data_parkhurst(1).xlsx,Fall 2026,84,No
fall-2026-0085,hotdog_data_parkhurst(1).xlsx,Fall 2026,85,No
fall-2026-0086,hotdog_data_parkhurst(1).xlsx,Fall 2026,86,Yes
fall-2026-0087,hotdog_data_parkhurst(1).xlsx,Fall 2026,87,No
fall-2026-0088,hotdog_data_parkhurst(1).xlsx,Fall 2026,88,No
fall-2026-0089,hotdog_data_parkhurst(1).xlsx,Fall 2026,89,No
fall-2026-0090,hotdog_data_parkhurst(1).xlsx,Fall 2026,90,No
fall-2026-0091,hotdog_data_parkhurst(1).xlsx,Fall 2026,91,No
fall-2026-0092,hotdog_data_parkhurst(1).xlsx,Fall 2026,92,Yes
fall-2026-0093,hotdog_data_parkhurst(1).xlsx,Fall 2026,93,No
fall-2026-0094,hotdog_data_parkhurst(1).xlsx,Fall 2026,94,No
fall-2026-0095,hotdog_data_parkhurst(1).xlsx,Fall 2026,95,Yes
fall-2026-0096,hotdog_data_parkhurst(1).xlsx,Fall 2026,96,No
fall-2026-0097,hotdog_data_parkhurst(1).xlsx,Fall 2026,97,No
fall-2026-0098,hotdog_data_parkhurst(1).xlsx,Fall 2026,98,No
fall-2026-0099,hotdog_data_parkhurst(1).xlsx,Fall 2026,99,Yes
fall-2026-0100,hotdog_data_parkhurst(1).xlsx,Fall 2026,100,Yes
fall-2026-0101,hotdog_data_parkhurst(1).xlsx,Fall 2026,101,No
fall-2026-0102,hotdog_data_parkhurst(1).xlsx,Fall 2026,102,No
fall-2026-0103,hotdog_data_parkhurst(1).xlsx,Fall 2026,103,No
fall-2026-0104,hotdog_data_parkhurst(1).xlsx,Fall 2026,104,No
fall-2026-0105,hotdog_data_parkhurst(1).xlsx,Fall 2026,105,Yes
fall-2026-0106,hotdog_data_parkhurst(1).xlsx,Fall 2026,106,No
fall-2026-0107,hotdog_data_parkhurst(1).xlsx,Fall 2026,107,No
fall-2026-0108,hotdog_data_parkhurst(1).xlsx,Fall 2026,108,No
fall-2026-0109,hotdog_data_parkhurst(1).xlsx,Fall 2026,109,No
fall-2026-0110,hotdog_data_parkhurst(1).xlsx,Fall 2026,110,Yes
fall-2026-0111,hotdog_data_parkhurst(1).xlsx,Fall 2026,111,Yes
fall-2026-0112,hotdog_data_parkhurst(1).xlsx,Fall 2026,112,No
fall-2026-0113,hotdog_data_parkhurst(1).xlsx,Fall 2026,113,No
fall-2026-0114,hotdog_data_parkhurst(1).xlsx,Fall 2026,114,Yes
fall-2026-0115,hotdog_data_parkhurst(1).xlsx,Fall 2026,115,No
fall-2026-0116,hotdog_data_parkhurst(1).xlsx,Fall 2026,116,No
fall-2026-0117,hotdog_data_parkhurst(1).xlsx,Fall 2026,117,No
fall-2026-0118,hotdog_data_parkhurst(1).xlsx,Fall 2026,118,No
fall-2026-0119,hotdog_data_parkhurst(1).xlsx,Fall 2026,119,Yes
fall-2026-0120,hotdog_data_parkhurst(1).xlsx,Fall 2026,120,No
fall-2026-0121,hotdog_data_parkhurst(1).xlsx,Fall 2026,121,Yes
fall-2026-0122,hotdog_data_parkhurst(1).xlsx,Fall 2026,122,Yes
fall-2026-0123,hotdog_data_parkhurst(1).xlsx,Fall 2026,123,No
fall-2026-0124,hotdog_data_parkhurst(1).xlsx,Fall 2026,124,Yes
fall-2026-0125,hotdog_data_parkhurst(1).xlsx,Fall 2026,125,Yes
fall-2026-0126,hotdog_data_parkhurst(1).xlsx,Fall 2026,126,No
fall-2026-0127,hotdog_data_parkhurst(1).xlsx,Fall 2026,127,Yes
fall-2026-0128,hotdog_data_parkhurst(1).xlsx,Fall 2026,128,No
fall-2026-0129,hotdog_data_parkhurst(1).xlsx,Fall 2026,129,No
fall-2026-0130,hotdog_data_parkhurst(1).xlsx,Fall 2026,130,Yes
fall-2026-0131,hotdog_data_parkhurst(1).xlsx,Fall 2026,131,No
fall-2026-0132,hotdog_data_parkhurst(1).xlsx,Fall 2026,132,No
fall-2026-0133,hotdog_data_parkhurst(1).xlsx,Fall 2026,133,No
fall-2026-0134,hotdog_data_parkhurst(1).xlsx,Fall 2026,134,No
fall-2026-0135,hotdog_data_parkhurst(1).xlsx,Fall 2026,135,No
fall-2026-0136,hotdog_data_parkhurst(1).xlsx,Fall 2026,136,No
fall-2026-0137,hotdog_data_parkhurst(1).xlsx,Fall 2026,137,No
fall-2026-0138,hotdog_data_parkhurst(1).xlsx,Fall 2026,138,Yes
fall-2026-0139,hotdog_data_parkhurst(1).xlsx,Fall 2026,139,No
fall-2026-0140,hotdog_data_parkhurst(1).xlsx,Fall 2026,140,No
fall-2026-0141,hotdog_data_parkhurst(1).xlsx,Fall 2026,141,No
fall-2026-0142,hotdog_data_parkhurst(1).xlsx,Fall 2026,142,No
fall-2026-0143,hotdog_data_parkhurst(1).xlsx,Fall 2026,143,No
fall-2026-0144,hotdog_data_parkhurst(1).xlsx,Fall 2026,144,No
fall-2026-0145,hotdog_data_parkhurst(1).xlsx,Fall 2026,145,No
fall-2026-0146,hotdog_data_parkhurst(1).xlsx,Fall 2026,146,Yes
fall-2026-0147,hotdog_data_parkhurst(1).xlsx,Fall 2026,147,Yes
fall-2026-0148,hotdog_data_parkhurst(1).xlsx,Fall 2026,148,No
fall-2026-0149,hotdog_data_parkhurst(1).xlsx,Fall 2026,149,No
fall-2026-0150,hotdog_data_parkhurst(1).xlsx,Fall 2026,150,No
fall-2026-0151,hotdog_data_parkhurst(1).xlsx,Fall 2026,151,No
fall-2026-0152,hotdog_data_parkhurst(1).xlsx,Fall 2026,152,No
fall-2026-0153,hotdog_data_parkhurst(1).xlsx,Fall 2026,153,No
fall-2026-0154,hotdog_data_parkhurst(1).xlsx,Fall 2026,154,No
fall-2026-0155,hotdog_data_parkhurst(1).xlsx,Fall 2026,155,No
fall-2026-0156,hotdog_data_parkhurst(1).xlsx,Fall 2026,156,Yes
fall-2026-0157,hotdog_data_parkhurst(1).xlsx,Fall 2026,157,No
fall-2026-0158,hotdog_data_parkhurst(1).xlsx,Fall 2026,158,No
fall-2026-0159,hotdog_data_parkhurst(1).xlsx,Fall 2026,159,No
fall-2026-0160,hotdog_data_parkhurst(1).xlsx,Fall 2026,160,No
fall-2026-0161,hotdog_data_parkhurst(1).xlsx,Fall 2026,161,No
fall-2026-0162,hotdog_data_parkhurst(1).xlsx,Fall 2026,162,No
fall-2026-0163,hotdog_data_parkhurst(1).xlsx,Fall 2026,163,No
fall-2026-0164,hotdog_data_parkhurst(1).xlsx,Fall 2026,164,No
fall-2026-0165,hotdog_data_parkhurst(1).xlsx,Fall 2026,165,No
fall-2026-0166,hotdog_data_parkhurst(1).xlsx,Fall 2026,166,No
fall-2026-0167,hotdog_data_parkhurst(1).xlsx,Fall 2026,167,No
fall-2026-0168,hotdog_data_parkhurst(1).xlsx,Fall 2026,168,Yes
fall-2026-0169,hotdog_data_parkhurst(1).xlsx,Fall 2026,169,No
fall-2026-0170,hotdog_data_parkhurst(1).xlsx,Fall 2026,170,No
fall-2026-0171,hotdog_data_parkhurst(1).xlsx,Fall 2026,171,Yes
fall-2026-0172,hotdog_data_parkhurst(1).xlsx,Fall 2026,172,Yes
fall-2026-0173,hotdog_data_parkhurst(1).xlsx,Fall 2026,173,No
fall-2026-0174,hotdog_data_parkhurst(1).xlsx,Fall 2026,174,No
fall-2026-0175,hotdog_data_parkhurst(1).xlsx,Fall 2026,175,No
fall-2026-0176,hotdog_data_parkhurst(1).xlsx,Fall 2026,176,No
fall-2026-0177,hotdog_data_parkhurst(1).xlsx,Fall 2026,177,No
fall-2026-0178,hotdog_data_parkhurst(1).xlsx,Fall 2026,178,No
fall-2026-0179,hotdog_data_parkhurst(1).xlsx,Fall 2026,179,Yes
fall-2026-0180,hotdog_data_parkhurst(1).xlsx,Fall 2026,180,No
fall-2026-0181,hotdog_data_parkhurst(1).xlsx,Fall 2026,181,No
fall-2026-0182,hotdog_data_parkhurst(1).xlsx,Fall 2026,182,No
fall-2026-0183,hotdog_data_parkhurst(1).xlsx,Fall 2026,183,No
fall-2026-0184,hotdog_data_parkhurst(1).xlsx,Fall 2026,184,Yes
fall-2026-0185,hotdog_data_parkhurst(1).xlsx,Fall 2026,185,No
fall-2026-0186,hotdog_data_parkhurst(1).xlsx,Fall 2026,186,No
fall-2026-0187,hotdog_data_parkhurst(1).xlsx,Fall 2026,187,No
fall-2026-0188,hotdog_data_parkhurst(1).xlsx,Fall 2026,188,No
fall-2026-0189,hotdog_data_parkhurst(1).xlsx,Fall 2026,189,Yes
fall-2026-0190,hotdog_data_parkhurst(1).xlsx,Fall 2026,190,No
fall-2026-0191,hotdog_data_parkhurst(1).xlsx,Fall 2026,191,No
fall-2026-0192,hotdog_data_parkhurst(1).xlsx,Fall 2026,192,No
fall-2026-0193,hotdog_data_parkhurst(1).xlsx,Fall 2026,193,No
fall-2026-0194,hotdog_data_parkhurst(1).xlsx,Fall 2026,194,No
fall-2026-0195,hotdog_data_parkhurst(1).xlsx,Fall 2026,195,No
fall-2026-0196,hotdog_data_parkhurst(1).xlsx,Fall 2026,196,Yes
fall-2026-0197,hotdog_data_parkhurst(1).xlsx,Fall 2026,197,Yes
fall-2026-0198,hotdog_data_parkhurst(1).xlsx,Fall 2026,198,No
fall-2026-0199,hotdog_data_parkhurst(1).xlsx,Fall 2026,199,No
fall-2026-0200,hotdog_data_parkhurst(1).xlsx,Fall 2026,200,No
fall-2026-0201,hotdog_data_parkhurst(1).xlsx,Fall 2026,201,No
fall-2026-0202,hotdog_data_parkhurst(1).xlsx,Fall 2026,202,Yes
fall-2026-0203,hotdog_data_parkhurst(1).xlsx,Fall 2026,203,No
fall-2026-0204,hotdog_data_parkhurst(1).xlsx,Fall 2026,204,Yes
fall-2026-0205,hotdog_data_parkhurst(1).xlsx,Fall 2026,205,No
fall-2026-0206,hotdog_data_parkhurst(1).xlsx,Fall 2026,206,No
fall-2026-0207,hotdog_data_parkhurst(1).xlsx,Fall 2026,207,No
fall-2026-0208,hotdog_data_parkhurst(1).xlsx,Fall 2026,208,No
fall-2026-0209,hotdog_data_parkhurst(1).xlsx,Fall 2026,209,Yes
fall-2026-0210,hotdog_data_parkhurst(1).xlsx,Fall 2026,210,Yes
fall-2026-0211,hotdog_data_parkhurst(1).xlsx,Fall 2026,211,Yes
fall-2026-0212,hotdog_data_parkhurst(1).xlsx,Fall 2026,212,No
fall-2026-0213,hotdog_data_parkhurst(1).xlsx,Fall 2026,213,No
fall-2026-0214,hotdog_data_parkhurst(1).xlsx,Fall 2026,214,No
fall-2026-0215,hotdog_data_parkhurst(1).xlsx,Fall 2026,215,No
fall-2026-0216,hotdog_data_parkhurst(1).xlsx,Fall 2026,216,Yes
fall-2026-0217,hotdog_data_parkhurst(1).xlsx,Fall 2026,217,No
fall-2026-0218,hotdog_data_parkhurst(1).xlsx,Fall 2026,218,Yes
fall-2026-0219,hotdog_data_parkhurst(1).xlsx,Fall 2026,219,No
fall-2026-0220,hotdog_data_parkhurst(1).xlsx,Fall 2026,220,No
fall-2026-0221,hotdog_data_parkhurst(1).xlsx,Fall 2026,221,No
fall-2026-0222,hotdog_data_parkhurst(1).xlsx,Fall 2026,222,No
fall-2026-0223,hotdog_data_parkhurst(1).xlsx,Fall 2026,223,No
fall-2026-0224,hotdog_data_parkhurst(1).xlsx,Fall 2026,224,Yes
fall-2026-0225,hotdog_data_parkhurst(1).xlsx,Fall 2026,225,No
fall-2026-0226,hotdog_data_parkhurst(1).xlsx,Fall 2026,226,Yes
fall-2026-0227,hotdog_data_parkhurst(1).xlsx,Fall 2026,227,No
fall-2026-0228,hotdog_data_parkhurst(1).xlsx,Fall 2026,228,No
fall-2026-0229,hotdog_data_parkhurst(1).xlsx,Fall 2026,229,No
fall-2026-0230,hotdog_data_parkhurst(1).xlsx,Fall 2026,230,No
fall-2026-0231,hotdog_data_parkhurst(1).xlsx,Fall 2026,231,Yes
fall-2026-0232,hotdog_data_parkhurst(1).xlsx,Fall 2026,232,No
fall-2026-0233,hotdog_data_parkhurst(1).xlsx,Fall 2026,233,Yes
fall-2026-0234,hotdog_data_parkhurst(1).xlsx,Fall 2026,234,No
fall-2026-0235,hotdog_data_parkhurst(1).xlsx,Fall 2026,235,No
fall-2026-0236,hotdog_data_parkhurst(1).xlsx,Fall 2026,236,No
fall-2026-0237,hotdog_data_parkhurst(1).xlsx,Fall 2026,237,No
fall-2026-0238,hotdog_data_parkhurst(1).xlsx,Fall 2026,238,No
fall-2026-0239,hotdog_data_parkhurst(1).xlsx,Fall 2026,239,No
fall-2026-0240,hotdog_data_parkhurst(1).xlsx,Fall 2026,240,Yes
fall-2026-0241,hotdog_data_parkhurst(1).xlsx,Fall 2026,241,No
fall-2026-0242,hotdog_data_parkhurst(1).xlsx,Fall 2026,242,No
fall-2026-0243,hotdog_data_parkhurst(1).xlsx,Fall 2026,243,Yes
fall-2026-0244,hotdog_data_parkhurst(1).xlsx,Fall 2026,244,No
fall-2026-0245,hotdog_data_parkhurst(1).xlsx,Fall 2026,245,No
fall-2026-0246,hotdog_data_parkhurst(1).xlsx,Fall 2026,246,No
fall-2026-0247,hotdog_data_parkhurst(1).xlsx,Fall 2026,247,Yes
fall-2026-0248,hotdog_data_parkhurst(1).xlsx,Fall 2026,248,Yes
fall-2026-0249,hotdog_data_parkhurst(1).xlsx,Fall 2026,249,No
fall-2026-0250,hotdog_data_parkhurst(1).xlsx,Fall 2026,250,No
fall-2026-0251,hotdog_data_parkhurst(1).xlsx,Fall 2026,251,No
fall-2026-0252,hotdog_data_parkhurst(1).xlsx,Fall 2026,252,No
fall-2026-0253,hotdog_data_parkhurst(1).xlsx,Fall 2026,253,No
fall-2026-0254,hotdog_data_parkhurst(1).xlsx,Fall 2026,254,No
fall-2026-0255,hotdog_data_parkhurst(1).xlsx,Fall 2026,255,Yes
fall-2026-0256,hotdog_data_parkhurst(1).xlsx,Fall 2026,256,No
fall-2026-0257,hotdog_data_parkhurst(1).xlsx,Fall 2026,257,No
fall-2026-0258,hotdog_data_parkhurst(1).xlsx,Fall 2026,258,No
fall-2026-0259,hotdog_data_parkhurst(1).xlsx,Fall 2026,259,Yes
fall-2026-0260,hotdog_data_parkhurst(1).xlsx,Fall 2026,260,No
fall-2026-0261,hotdog_data_parkhurst(1).xlsx,Fall 2026,261,Yes
fall-2026-0262,hotdog_data_parkhurst(1).xlsx,Fall 2026,262,No
fall-2026-0263,hotdog_data_parkhurst(1).xlsx,Fall 2026,263,No
fall-2026-0264,hotdog_data_parkhurst(1).xlsx,Fall 2026,264,No
fall-2026-0265,hotdog_data_parkhurst(1).xlsx,Fall 2026,265,Yes
fall-2026-0266,hotdog_data_parkhurst(1).xlsx,Fall 2026,266,Yes
fall-2026-0267,hotdog_data_parkhurst(1).xlsx,Fall 2026,267,No
fall-2026-0268,hotdog_data_parkhurst(1).xlsx,Fall 2026,268,No
fall-2026-0269,hotdog_data_parkhurst(1).xlsx,Fall 2026,269,No
fall-2026-0270,hotdog_data_parkhurst(1).xlsx,Fall 2026,270,No
fall-2026-0271,hotdog_data_parkhurst(1).xlsx,Fall 2026,271,Yes
fall-2026-0272,hotdog_data_parkhurst(1).xlsx,Fall 2026,272,No
fall-2026-0273,hotdog_data_parkhurst(1).xlsx,Fall 2026,273,No
fall-2026-0274,hotdog_data_parkhurst(1).xlsx,Fall 2026,274,No
fall-2026-0275,hotdog_data_parkhurst(1).xlsx,Fall 2026,275,No
fall-2026-0276,hotdog_data_parkhurst(1).xlsx,Fall 2026,276,Yes
fall-2026-0277,hotdog_data_parkhurst(1).xlsx,Fall 2026,277,No
fall-2026-0278,hotdog_data_parkhurst(1).xlsx,Fall 2026,278,Yes
fall-2026-0279,hotdog_data_parkhurst(1).xlsx,Fall 2026,279,No
fall-2026-0280,hotdog_data_parkhurst(1).xlsx,Fall 2026,280,No
fall-2026-0281,hotdog_data_parkhurst(1).xlsx,Fall 2026,281,No
fall-2026-0282,hotdog_data_parkhurst(1).xlsx,Fall 2026,282,No
fall-2026-0283,hotdog_data_parkhurst(1).xlsx,Fall 2026,283,No
fall-2026-0284,hotdog_data_parkhurst(1).xlsx,Fall 2026,284,No
fall-2026-0285,hotdog_data_parkhurst(1).xlsx,Fall 2026,285,No
fall-2026-0286,hotdog_data_parkhurst(1).xlsx,Fall 2026,286,No
fall-2026-0287,hotdog_data_parkhurst(1).xlsx,Fall 2026,287,No
fall-2026-0288,hotdog_data_parkhurst(1).xlsx,Fall 2026,288,No
fall-2026-0289,hotdog_data_parkhurst(1).xlsx,Fall 2026,289,No
fall-2026-0290,hotdog_data_parkhurst(1).xlsx,Fall 2026,290,Yes
fall-2026-0291,hotdog_data_parkhurst(1).xlsx,Fall 2026,291,No
fall-2026-0292,hotdog_data_parkhurst(1).xlsx,Fall 2026,292,Yes
fall-2026-0293,hotdog_data_parkhurst(1).xlsx,Fall 2026,293,No
fall-2026-0294,hotdog_data_parkhurst(1).xlsx,Fall 2026,294,Yes
fall-2026-0295,hotdog_data_parkhurst(1).xlsx,Fall 2026,295,No
fall-2026-0296,hotdog_data_parkhurst(1).xlsx,Fall 2026,296,No
fall-2026-0297,hotdog_data_parkhurst(1).xlsx,Fall 2026,297,Yes
fall-2026-0298,hotdog_data_parkhurst(1).xlsx,Fall 2026,298,No
fall-2026-0299,hotdog_data_parkhurst(1).xlsx,Fall 2026,299,No
fall-2026-0300,hotdog_data_parkhurst(1).xlsx,Fall 2026,300,No
fall-2026-0301,hotdog_data_parkhurst(1).xlsx,Fall 2026,301,Yes
fall-2026-0302,hotdog_data_parkhurst(1).xlsx,Fall 2026,302,No
fall-2026-0303,hotdog_data_parkhurst(1).xlsx,Fall 2026,303,No
fall-2026-0304,hotdog_data_parkhurst(1).xlsx,Fall 2026,304,No
fall-2026-0305,hotdog_data_parkhurst(1).xlsx,Fall 2026,305,No
fall-2026-0306,hotdog_data_parkhurst(1).xlsx,Fall 2026,306,Yes
fall-2026-0307,hotdog_data_parkhurst(1).xlsx,Fall 2026,307,No
fall-2026-0308,hotdog_data_parkhurst(1).xlsx,Fall 2026,308,No
fall-2026-0309,hotdog_data_parkhurst(1).xlsx,Fall 2026,309,No
fall-2026-0310,hotdog_data_parkhurst(1).xlsx,Fall 2026,310,Yes
fall-2026-0311,hotdog_data_parkhurst(1).xlsx,Fall 2026,311,No
fall-2026-0312,hotdog_data_parkhurst(1).xlsx,Fall 2026,312,No
fall-2026-0313,hotdog_data_parkhurst(1).xlsx,Fall 2026,313,No
fall-2026-0314,hotdog_data_parkhurst(1).xlsx,Fall 2026,314,No
fall-2026-0315,hotdog_data_parkhurst(1).xlsx,Fall 2026,315,No
fall-2026-0316,hotdog_data_parkhurst(1).xlsx,Fall 2026,316,No
fall-2026-0317,hotdog_data_parkhurst(1).xlsx,Fall 2026,317,No
fall-2026-0318,hotdog_data_parkhurst(1).xlsx,Fall 2026,318,No
fall-2026-0319,hotdog_data_parkhurst(1).xlsx,Fall 2026,319,Yes
fall-2026-0320,hotdog_data_parkhurst(1).xlsx,Fall 2026,320,No
fall-2026-0321,hotdog_data_parkhurst(1).xlsx,Fall 2026,321,No
fall-2026-0322,hotdog_data_parkhurst(1).xlsx,Fall 2026,322,Yes
fall-2026-0323,hotdog_data_parkhurst(1).xlsx,Fall 2026,323,No
fall-2026-0324,hotdog_data_parkhurst(1).xlsx,Fall 2026,324,No
